Save Bit,FC State,Time,Pre-converted Accel X,Pre-converted Accel Y,Pre-converted Accel Z,Pre-converted Gyro X,Pre-converted Gyro Y,Pre-converted Gyro Z,Pre-converted Magnetometer X,Pre-converted Magnetometer Y,Pre-converted Magnetometer Z,Barometric Pressure,Barometric Temperature,Unit Quaternion W,Unit Quaternion X,Unit Quaternion Y,Unit Quaternion Z,Roll Body Rate,Velocity,Velo X,Velo Y,Velo Z,Barometric Altitude,GPS Altitude (ft),GPS Speed (KmH),GPS UTC Time,GPS Longitude (deg),GPS Latitude (deg),GPS North/South,GPS East/West,GPS GLL Status,GPS RMC Status,Canard Feedback
1.0,4.0,32.7,0.0705,-0.083,9.7404,0.0224,0.0125,-0.0362,-0.022,0.0256,-0.0011,98473.901,28.4395,0.3827,0.0,0.0,0.9239,-0.0155,28.0423,18.9663,-18.9663,8.1812,787.6709,787.6709,100.9524,120032.700,-113.1322,33.8165,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,32.75,0.0383,-0.0202,9.7355,0.0302,0.018,0.0393,-0.0208,0.0086,-0.0286,98469.1016,28.4368,0.3827,0.0,0.0,0.9239,-0.0178,28.0401,18.9663,-18.9663,8.1735,789.0123,789.0123,100.9443,120032.750,-113.1322,33.8165,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,32.8,-0.1043,0.1252,9.7059,-0.0074,0.0112,0.0489,-0.0205,0.021,0.0086,98464.3068,28.4342,0.3827,0.0,0.0,0.9239,-0.0112,28.0378,18.9663,-18.9663,8.1657,790.3525,790.3525,100.9362,120032.800,-113.1322,33.8165,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,32.85,0.0213,0.0472,9.7593,0.0058,-0.0032,-0.0541,-0.0072,-0.0133,-0.0054,98459.5168,28.4315,0.3827,0.0,0.0,0.9239,-0.0124,28.0356,18.9663,-18.9663,8.1579,791.6913,791.6913,100.9281,120032.850,-113.1322,33.8165,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,32.9,0.1455,-0.1676,9.9834,0.0224,-0.0213,-0.002,-0.0246,0.0184,0.0106,98454.7316,28.4289,0.3827,0.0,0.0,0.9239,-0.0205,28.0333,18.9663,-18.9663,8.1501,793.029,793.029,100.9199,120032.900,-113.1322,33.8165,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,32.95,-0.0389,0.0787,9.8365,-0.0093,-0.0028,-0.0144,-0.001,0.0181,0.0088,98449.9512,28.4262,0.3827,0.0,0.0,0.9239,-0.011,28.031,18.9663,-18.9663,8.1423,794.3653,794.3653,100.9116,120032.950,-113.1322,33.8165,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,33.0,-0.203,-0.1302,10.1774,0.0174,-0.0195,-0.0053,-0.0033,0.0303,-0.0122,98445.1755,28.4236,0.3827,0.0,0.0,0.9239,-0.0092,28.0287,18.9663,-18.9663,8.1344,795.7003,795.7003,100.9034,120033.000,-113.1321,33.8165,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,33.05,-0.0021,0.1695,9.8322,-0.0134,0.0097,-0.0084,-0.0157,-0.0334,0.0127,98440.4047,28.4209,0.3827,0.0,0.0,0.9239,-0.0046,28.0264,18.9663,-18.9663,8.1264,797.034,797.034,100.8951,120033.050,-113.1321,33.8165,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,33.1,-0.1083,0.1229,9.7631,-0.0096,0.0161,0.0162,0.0175,-0.0181,-0.01,98435.6388,28.4183,0.3827,0.0,0.0,0.9239,0.0169,28.0241,18.9663,-18.9663,8.1184,798.3664,798.3664,100.8868,120033.100,-113.1321,33.8165,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,33.15,-0.0411,0.0348,9.8073,-0.016,0.0295,-0.0023,-0.0012,0.0165,-0.0087,98430.8778,28.4156,0.3827,0.0,0.0,0.9239,-0.0027,28.0218,18.9663,-18.9663,8.1104,799.6975,799.6975,100.8784,120033.150,-113.1321,33.8165,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,33.2,-0.0098,0.0189,9.8451,0.0069,0.0074,-0.0182,0.0213,-0.053,-0.0106,98426.1216,28.413,0.3827,0.0,0.0,0.9239,-0.0017,28.0195,18.9663,-18.9663,8.1024,801.0273,801.0273,100.87,120033.200,-113.1321,33.8164,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,33.25,-0.2047,-0.0251,9.8719,0.0232,0.0185,-0.0034,-0.0039,0.0098,0.0226,98421.3704,28.4104,0.3827,0.0,0.0,0.9239,0.0051,28.0171,18.9663,-18.9663,8.0943,802.3558,802.3558,100.8616,120033.250,-113.1321,33.8164,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,33.3,-0.1939,0.0814,10.1182,-0.0037,-0.0059,0.0103,-0.0005,0.0212,-0.0056,98416.6241,28.4077,0.3827,0.0,0.0,0.9239,-0.0024,28.0148,18.9663,-18.9663,8.0862,803.6829,803.6829,100.8532,120033.300,-113.1321,33.8164,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,33.35,0.0578,-0.0445,9.6799,-0.0254,-0.0096,-0.0237,-0.0113,-0.0115,0.0274,98411.8827,28.4051,0.3827,0.0,0.0,0.9239,0.004,28.0124,18.9663,-18.9663,8.078,805.0087,805.0087,100.8447,120033.350,-113.1321,33.8164,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,33.4,-0.0627,0.0283,9.9355,-0.0217,0.0095,-0.0329,-0.0001,-0.0086,0.0357,98407.1464,28.4025,0.3827,0.0,0.0,0.9239,0.0028,28.01,18.9663,-18.9663,8.0698,806.3332,806.3332,100.8362,120033.400,-113.1321,33.8164,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,33.45,-0.3078,0.1046,9.8378,0.0079,-0.0077,0.0399,0.0142,-0.0215,-0.0148,98402.415,28.3999,0.3827,0.0,0.0,0.9239,0.0012,28.0077,18.9663,-18.9663,8.0616,807.6563,807.6563,100.8276,120033.450,-113.132,33.8164,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,33.5,0.0942,-0.0674,9.571,0.0369,0.0054,-0.0128,-0.0082,-0.0104,-0.0584,98397.6887,28.3973,0.3827,0.0,0.0,0.9239,0.0277,28.0053,18.9663,-18.9663,8.0533,808.9781,808.9781,100.8191,120033.500,-113.132,33.8164,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,33.55,0.0327,-0.0739,9.9223,0.0079,-0.0212,-0.0027,0.0104,-0.0099,0.0209,98392.9675,28.3946,0.3827,0.0,0.0,0.9239,0.0091,28.0029,18.9663,-18.9663,8.045,810.2985,810.2985,100.8105,120033.550,-113.132,33.8164,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,33.6,-0.0857,-0.1433,9.9968,-0.0077,-0.0176,-0.008,-0.0163,-0.0137,-0.0068,98388.2513,28.392,0.3827,0.0,0.0,0.9239,-0.0108,28.0005,18.9663,-18.9663,8.0366,811.6175,811.6175,100.8018,120033.600,-113.132,33.8164,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,33.65,-0.158,-0.1277,9.6781,0.0153,0.0127,0.011,0.0152,-0.0148,-0.0173,98383.5401,28.3894,0.3827,0.0,0.0,0.9239,0.0037,27.9981,18.9663,-18.9663,8.0283,812.9352,812.9352,100.7932,120033.650,-113.132,33.8164,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,33.7,0.1003,-0.2194,9.8053,-0.0048,0.0177,0.0355,-0.0116,-0.0054,-0.0118,98378.8341,28.3868,0.3827,0.0,0.0,0.9239,-0.0079,27.9957,18.9663,-18.9663,8.0198,814.2514,814.2514,100.7845,120033.700,-113.132,33.8164,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,33.75,0.0419,0.0876,9.5478,-0.0076,-0.0197,0.0116,0.017,-0.0057,-0.0083,98374.1333,28.3842,0.3827,0.0,0.0,0.9239,0.0045,27.9933,18.9663,-18.9663,8.0114,815.5663,815.5663,100.7758,120033.750,-113.132,33.8164,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,33.8,0.2859,0.2171,9.6178,-0.0192,0.0134,-0.0304,0.0012,0.0375,0.0259,98369.4375,28.3816,0.3827,0.0,0.0,0.9239,-0.0138,27.9908,18.9663,-18.9663,8.0029,816.8799,816.8799,100.767,120033.800,-113.132,33.8163,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,33.85,0.0504,0.171,9.9639,0.0282,-0.0107,-0.0277,0.0304,-0.0079,0.0032,98364.747,28.379,0.3827,0.0,0.0,0.9239,-0.0111,27.9884,18.9663,-18.9663,7.9944,818.192,818.192,100.7583,120033.850,-113.132,33.8163,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,33.9,0.0465,-0.1951,9.7367,-0.0508,0.0003,-0.008,-0.0231,0.0069,0.0257,98360.0616,28.3764,0.3827,0.0,0.0,0.9239,0.0034,27.986,18.9663,-18.9663,7.9858,819.5027,819.5027,100.7495,120033.900,-113.132,33.8163,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,33.95,-0.02,0.087,9.6403,0.016,0.0283,-0.0054,-0.0295,-0.0115,0.0099,98355.3815,28.3738,0.3827,0.0,0.0,0.9239,0.01,27.9835,18.9663,-18.9663,7.9772,820.812,820.812,100.7406,120033.950,-113.1319,33.8163,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,34.0,0.098,0.1707,9.8411,-0.0093,0.0161,-0.0344,-0.0123,-0.0118,-0.0062,98350.7066,28.3712,0.3827,0.0,0.0,0.9239,0.005,27.981,18.9663,-18.9663,7.9685,822.1199,822.1199,100.7318,120034.000,-113.1319,33.8163,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,34.05,0.075,-0.0548,9.7283,-0.0082,0.0159,0.0164,-0.0277,-0.0341,-0.0078,98346.037,28.3686,0.3827,0.0,0.0,0.9239,0.0085,27.9786,18.9663,-18.9663,7.9599,823.4263,823.4263,100.7229,120034.050,-113.1319,33.8163,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,34.1,0.1502,0.0122,9.736,0.0338,0.0382,-0.0217,-0.0277,-0.0314,0.0112,98341.3726,28.366,0.3827,0.0,0.0,0.9239,0.0037,27.9761,18.9663,-18.9663,7.9512,824.7314,824.7314,100.7139,120034.100,-113.1319,33.8163,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,34.15,-0.0626,-0.2409,9.9175,-0.0143,-0.0141,0.0299,0.0124,-0.0241,0.0164,98336.7135,28.3635,0.3827,0.0,0.0,0.9239,0.0017,27.9736,18.9663,-18.9663,7.9424,826.035,826.035,100.705,120034.150,-113.1319,33.8163,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,34.2,-0.0522,0.032,9.6324,-0.0136,-0.0197,0.0364,-0.0001,0.0037,0.0199,98332.0598,28.3609,0.3827,0.0,0.0,0.9239,-0.005,27.9711,18.9663,-18.9663,7.9336,827.3371,827.3371,100.696,120034.200,-113.1319,33.8163,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,34.25,-0.0575,-0.1276,9.6708,-0.0026,-0.0144,-0.005,-0.0096,0.0215,-0.0052,98327.4113,28.3583,0.3827,0.0,0.0,0.9239,0.0081,27.9686,18.9663,-18.9663,7.9248,828.6379,828.6379,100.687,120034.250,-113.1319,33.8163,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,34.3,0.0949,0.024,9.8298,0.0083,-0.0051,0.0088,-0.0077,-0.0357,0.0035,98322.7683,28.3557,0.3827,0.0,0.0,0.9239,0.0102,27.9661,18.9663,-18.9663,7.9159,829.9371,829.9371,100.678,120034.300,-113.1319,33.8163,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,34.35,0.1798,-0.1873,9.9521,-0.0088,-0.0471,-0.0246,-0.0119,-0.011,0.0117,98318.1306,28.3532,0.3827,0.0,0.0,0.9239,-0.0006,27.9636,18.9663,-18.9663,7.9071,831.235,831.235,100.6689,120034.350,-113.1319,33.8163,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,34.4,-0.0551,0.0651,9.9924,-0.0315,-0.0041,0.0125,0.033,-0.0273,-0.0077,98313.4983,28.3506,0.3827,0.0,0.0,0.9239,-0.0012,27.9611,18.9663,-18.9663,7.8981,832.5313,832.5313,100.6599,120034.400,-113.1319,33.8162,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,34.45,-0.051,0.1229,9.7069,-0.0173,-0.0109,-0.01,-0.0147,-0.0053,-0.0227,98308.8715,28.348,0.3827,0.0,0.0,0.9239,0.0159,27.9585,18.9663,-18.9663,7.8892,833.8262,833.8262,100.6507,120034.450,-113.1318,33.8162,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,34.5,0.0377,-0.094,9.9473,0.0256,0.0157,-0.0217,-0.0264,0.0215,-0.0161,98304.2501,28.3455,0.3827,0.0,0.0,0.9239,-0.0002,27.956,18.9663,-18.9663,7.8802,835.1196,835.1196,100.6416,120034.500,-113.1318,33.8162,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,34.55,-0.0295,-0.1364,9.689,0.0015,0.007,-0.0058,0.0159,-0.0089,-0.0048,98299.6341,28.3429,0.3827,0.0,0.0,0.9239,0.0008,27.9535,18.9663,-18.9663,7.8711,836.4116,836.4116,100.6324,120034.550,-113.1318,33.8162,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,34.6,0.1142,-0.2587,10.0806,0.009,-0.012,-0.0093,-0.0043,-0.001,0.0132,98295.0236,28.3403,0.3827,0.0,0.0,0.9239,0.0048,27.9509,18.9663,-18.9663,7.862,837.702,837.702,100.6232,120034.600,-113.1318,33.8162,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,34.65,-0.2702,-0.032,9.6366,-0.0052,0.0118,-0.0065,0.0408,0.0291,0.0252,98290.4187,28.3378,0.3827,0.0,0.0,0.9239,-0.001,27.9483,18.9663,-18.9663,7.8529,838.991,838.991,100.614,120034.650,-113.1318,33.8162,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,34.7,-0.0992,-0.0698,10.0059,-0.0132,0.0145,0.019,-0.0105,0.0092,-0.0271,98285.8192,28.3352,0.3827,0.0,0.0,0.9239,-0.0082,27.9458,18.9663,-18.9663,7.8438,840.2784,840.2784,100.6048,120034.700,-113.1318,33.8162,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,34.75,-0.0939,-0.1861,9.7082,0.0336,-0.0154,-0.0157,0.0169,-0.0152,-0.0119,98281.2253,28.3327,0.3827,0.0,0.0,0.9239,0.0038,27.9432,18.9663,-18.9663,7.8346,841.5644,841.5644,100.5955,120034.750,-113.1318,33.8162,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,34.8,-0.2784,0.0544,10.1086,-0.0038,-0.0099,0.0347,0.0216,0.0032,-0.0072,98276.637,28.3301,0.3827,0.0,0.0,0.9239,-0.0004,27.9406,18.9663,-18.9663,7.8254,842.8488,842.8488,100.5862,120034.800,-113.1318,33.8162,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,34.85,-0.1156,-0.054,9.8953,-0.0089,-0.0445,-0.0265,-0.0104,-0.0166,0.0159,98272.0542,28.3276,0.3827,0.0,0.0,0.9239,0.0184,27.938,18.9663,-18.9663,7.8161,844.1318,844.1318,100.5769,120034.850,-113.1318,33.8162,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,34.9,-0.1098,-0.1291,9.6542,0.0219,-0.0218,0.0323,-0.0149,0.0084,-0.0106,98267.4771,28.3251,0.3827,0.0,0.0,0.9239,0.0079,27.9354,18.9663,-18.9663,7.8069,845.4132,845.4132,100.5675,120034.900,-113.1318,33.8162,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,34.95,-0.0241,-0.0665,9.7283,-0.0144,-0.0148,-0.0203,0.0148,0.0103,-0.0086,98262.9055,28.3225,0.3827,0.0,0.0,0.9239,-0.006,27.9328,18.9663,-18.9663,7.7975,846.6931,846.6931,100.5582,120034.950,-113.1317,33.8161,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,35.0,0.1336,0.1286,9.9238,-0.0119,0.0015,-0.0,0.0115,-0.0273,-0.0282,98258.3397,28.32,0.3827,0.0,0.0,0.9239,0.0073,27.9302,18.9663,-18.9663,7.7882,847.9714,847.9714,100.5488,120035.000,-113.1317,33.8161,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,35.05,-0.0294,0.0724,9.9645,0.0002,-0.0189,-0.0098,-0.0282,0.0035,0.0097,98253.7794,28.3175,0.3827,0.0,0.0,0.9239,0.0031,27.9276,18.9663,-18.9663,7.7788,849.2483,849.2483,100.5394,120035.050,-113.1317,33.8161,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,35.1,-0.1237,-0.0156,9.796,0.0,-0.0103,-0.0069,-0.0226,-0.0024,-0.0032,98249.2249,28.3149,0.3827,0.0,0.0,0.9239,0.0131,27.925,18.9663,-18.9663,7.7694,850.5235,850.5235,100.5299,120035.100,-113.1317,33.8161,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,35.15,-0.0068,0.0743,9.8133,0.0052,-0.0245,0.016,-0.0507,0.0109,-0.0131,98244.6761,28.3124,0.3827,0.0,0.0,0.9239,-0.0052,27.9223,18.9663,-18.9663,7.7599,851.7973,851.7973,100.5204,120035.150,-113.1317,33.8161,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,35.2,0.1259,-0.1393,9.9204,0.0418,0.0034,0.03,0.0119,0.0166,-0.0052,98240.133,28.3099,0.3827,0.0,0.0,0.9239,0.0019,27.9197,18.9663,-18.9663,7.7504,853.0694,853.0694,100.5109,120035.200,-113.1317,33.8161,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,35.25,-0.1171,0.0039,9.8264,0.0067,0.0085,0.0238,-0.0052,0.0095,0.0225,98235.5956,28.3074,0.3827,0.0,0.0,0.9239,-0.001,27.9171,18.9663,-18.9663,7.7409,854.3401,854.3401,100.5014,120035.250,-113.1317,33.8161,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,35.3,-0.1093,0.0177,9.6126,-0.0476,0.008,-0.0081,-0.0032,-0.0061,-0.0201,98231.064,28.3049,0.3827,0.0,0.0,0.9239,0.0006,27.9144,18.9663,-18.9663,7.7313,855.6091,855.6091,100.4919,120035.300,-113.1317,33.8161,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,35.35,0.067,-0.0564,9.6847,0.0065,0.0002,0.0037,-0.0338,0.0187,-0.0168,98226.5382,28.3024,0.3827,0.0,0.0,0.9239,-0.0089,27.9117,18.9663,-18.9663,7.7217,856.8766,856.8766,100.4823,120035.350,-113.1317,33.8161,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,35.4,-0.0266,0.0523,9.8419,0.0008,-0.0308,-0.0156,-0.022,-0.0175,0.025,98222.0182,28.2998,0.3827,0.0,0.0,0.9239,0.0058,27.9091,18.9663,-18.9663,7.7121,858.1425,858.1425,100.4727,120035.400,-113.1316,33.8161,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,35.45,0.0777,-0.0937,9.989,0.0009,-0.0124,-0.0198,-0.0096,-0.0264,0.0015,98217.504,28.2973,0.3827,0.0,0.0,0.9239,0.0042,27.9064,18.9663,-18.9663,7.7024,859.4068,859.4068,100.4631,120035.450,-113.1316,33.8161,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,35.5,-0.0016,0.0612,10.049,0.0049,-0.0081,-0.0229,-0.0134,-0.0639,0.0134,98212.9956,28.2948,0.3827,0.0,0.0,0.9239,0.0129,27.9037,18.9663,-18.9663,7.6927,860.6695,860.6695,100.4534,120035.500,-113.1316,33.8161,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,35.55,0.0842,0.0662,9.9236,-0.0006,-0.0081,-0.0088,0.0024,-0.0014,0.008,98208.4932,28.2923,0.3827,0.0,0.0,0.9239,-0.0001,27.9011,18.9663,-18.9663,7.6829,861.9306,861.9306,100.4438,120035.550,-113.1316,33.816,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,35.6,-0.1242,-0.3501,9.8497,-0.0011,0.0015,0.005,0.0117,-0.0164,-0.0007,98203.9966,28.2898,0.3827,0.0,0.0,0.9239,-0.0041,27.8984,18.9663,-18.9663,7.6732,863.1901,863.1901,100.4341,120035.600,-113.1316,33.816,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,35.65,-0.0015,0.1428,9.919,0.0123,0.0285,-0.0382,0.0454,0.008,-0.007,98199.5059,28.2874,0.3827,0.0,0.0,0.9239,0.0079,27.8957,18.9663,-18.9663,7.6633,864.4481,864.4481,100.4244,120035.650,-113.1316,33.816,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,35.7,-0.0253,-0.3657,9.7066,-0.0108,0.0162,-0.0009,-0.0004,-0.0394,0.0166,98195.0211,28.2849,0.3827,0.0,0.0,0.9239,-0.0079,27.893,18.9663,-18.9663,7.6535,865.7044,865.7044,100.4147,120035.700,-113.1316,33.816,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,35.75,-0.1459,-0.0739,9.7837,-0.019,-0.0198,0.0303,0.0223,-0.0129,0.0232,98190.5423,28.2824,0.3827,0.0,0.0,0.9239,0.0108,27.8903,18.9663,-18.9663,7.6436,866.9591,866.9591,100.4049,120035.750,-113.1316,33.816,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,35.8,-0.1876,0.123,9.683,0.0605,0.0136,0.0224,-0.0166,0.0094,0.0217,98186.0694,28.2799,0.3827,0.0,0.0,0.9239,0.0108,27.8875,18.9663,-18.9663,7.6337,868.2121,868.2121,100.3951,120035.800,-113.1316,33.816,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,35.85,0.0823,-0.0381,9.6193,-0.0143,0.0128,-0.0117,-0.0335,-0.0206,-0.0237,98181.6025,28.2774,0.3827,0.0,0.0,0.9239,0.0126,27.8848,18.9663,-18.9663,7.6238,869.4635,869.4635,100.3853,120035.850,-113.1316,33.816,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,35.9,-0.0421,-0.1759,9.8567,0.002,-0.0161,-0.0279,-0.007,0.0082,0.0261,98177.1416,28.2749,0.3827,0.0,0.0,0.9239,0.0038,27.8821,18.9663,-18.9663,7.6138,870.7133,870.7133,100.3755,120035.900,-113.1315,33.816,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,35.95,-0.1227,-0.1312,9.8345,-0.0299,0.017,0.0092,-0.032,-0.0111,-0.0072,98172.6868,28.2725,0.3827,0.0,0.0,0.9239,-0.0049,27.8794,18.9663,-18.9663,7.6038,871.9615,871.9615,100.3657,120035.950,-113.1315,33.816,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,36.0,-0.0115,0.1232,9.9098,0.0023,-0.0032,-0.0463,0.0003,-0.0007,-0.0151,98168.2379,28.27,0.3827,0.0,0.0,0.9239,0.0011,27.8766,18.9663,-18.9663,7.5937,873.208,873.208,100.3558,120036.000,-113.1315,33.816,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,36.05,0.1354,-0.2306,9.8886,-0.0187,-0.0282,0.0222,-0.0156,0.0119,-0.0034,98163.7952,28.2675,0.3827,0.0,0.0,0.9239,0.0038,27.8739,18.9663,-18.9663,7.5836,874.4529,874.4529,100.3459,120036.050,-113.1315,33.816,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,36.1,-0.2737,0.1355,9.843,-0.0088,0.0091,-0.0043,-0.0391,0.0191,0.0166,98159.3585,28.2651,0.3827,0.0,0.0,0.9239,-0.0056,27.8711,18.9663,-18.9663,7.5735,875.6961,875.6961,100.336,120036.100,-113.1315,33.816,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,36.15,-0.1796,-0.0066,9.8901,0.0209,0.0043,0.0366,0.0347,0.0018,0.0108,98154.9279,28.2626,0.3827,0.0,0.0,0.9239,0.0133,27.8684,18.9663,-18.9663,7.5633,876.9376,876.9376,100.3261,120036.150,-113.1315,33.8159,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,36.2,-0.1107,-0.1431,9.8002,0.0094,-0.0046,-0.0345,-0.0108,-0.0163,-0.0051,98150.5034,28.2602,0.3827,0.0,0.0,0.9239,0.0058,27.8656,18.9663,-18.9663,7.5531,878.1775,878.1775,100.3161,120036.200,-113.1315,33.8159,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,36.25,0.1753,-0.07,9.8686,0.0114,-0.0007,0.0184,-0.0328,-0.0092,0.0168,98146.0851,28.2577,0.3827,0.0,0.0,0.9239,-0.0089,27.8628,18.9663,-18.9663,7.5429,879.4157,879.4157,100.3062,120036.250,-113.1315,33.8159,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,36.3,0.0339,-0.1221,9.6977,-0.0354,-0.0144,-0.002,0.018,0.0127,0.0028,98141.6729,28.2553,0.3827,0.0,0.0,0.9239,0.0188,27.86,18.9663,-18.9663,7.5327,880.6522,880.6522,100.2962,120036.300,-113.1315,33.8159,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,36.35,0.0921,0.1039,9.8621,0.0367,0.0122,-0.0066,-0.0146,-0.0204,-0.0115,98137.2669,28.2528,0.3827,0.0,0.0,0.9239,0.001,27.8573,18.9663,-18.9663,7.5224,881.887,881.887,100.2862,120036.350,-113.1315,33.8159,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,36.4,-0.1368,0.0879,9.9069,-0.0238,-0.0009,-0.0274,0.0218,-0.0036,-0.0142,98132.867,28.2504,0.3827,0.0,0.0,0.9239,-0.0109,27.8545,18.9663,-18.9663,7.512,883.1202,883.1202,100.2761,120036.400,-113.1314,33.8159,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,36.45,-0.1343,-0.2063,9.7062,0.0306,0.0033,0.0119,-0.0147,-0.0077,0.0082,98128.4734,28.2479,0.3827,0.0,0.0,0.9239,-0.0083,27.8517,18.9663,-18.9663,7.5017,884.3516,884.3516,100.2661,120036.450,-113.1314,33.8159,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,36.5,0.0537,-0.0484,9.8144,0.0204,0.0071,0.0135,-0.0108,-0.0021,-0.0017,98124.0861,28.2455,0.3827,0.0,0.0,0.9239,0.0149,27.8489,18.9663,-18.9663,7.4913,885.5813,885.5813,100.256,120036.500,-113.1314,33.8159,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,36.55,0.007,-0.1036,9.7131,0.0115,-0.0231,0.0357,0.0069,-0.0202,-0.0275,98119.7049,28.2431,0.3827,0.0,0.0,0.9239,0.0182,27.8461,18.9663,-18.9663,7.4809,886.8094,886.8094,100.2459,120036.550,-113.1314,33.8159,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,36.6,0.0658,0.1552,9.7277,-0.0171,-0.0179,0.0202,0.0119,-0.037,0.0169,98115.3301,28.2406,0.3827,0.0,0.0,0.9239,0.0101,27.8433,18.9663,-18.9663,7.4704,888.0357,888.0357,100.2358,120036.600,-113.1314,33.8159,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,36.65,-0.0225,-0.162,9.6379,0.003,-0.0442,-0.0119,0.0154,0.0104,-0.0096,98110.9615,28.2382,0.3827,0.0,0.0,0.9239,0.0132,27.8405,18.9663,-18.9663,7.4599,889.2603,889.2603,100.2257,120036.650,-113.1314,33.8159,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,36.7,0.0334,0.1925,9.9965,-0.0094,0.0113,-0.0201,-0.0018,0.0193,0.0318,98106.5993,28.2358,0.3827,0.0,0.0,0.9239,0.0122,27.8376,18.9663,-18.9663,7.4494,890.4832,890.4832,100.2155,120036.700,-113.1314,33.8159,b'N',b'W',b'\x00',b'A',0.0
